Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),median house value,median monthly owner costs (with mortgage),median gross rent,median asking price for vacant for-sale home/condo,Number of Homes,Count of Abnb,Density of Abnb (%)
1,1,1,Atlanta,2,67,120,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,1,Atlanta,3,177,85,N,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
2,3,4,Atlanta,7,70,75,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,Atlanta,3,20,49,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,2,3,Atlanta,5,90,195,Y,30306,22667,22246,21199,100.7,4.4,0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,4,Atlanta,6,85,69,N,30307,19520,18004,16646,99.2,4.6,0,4274,458614,2301,1123,381747,7808,130,1.664959016
1,1,2,Atlanta,3,72,85,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,1,Atlanta,2,82,50,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,Atlanta,2,3,169,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,3,Atlanta,6,52,128,N,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,2,2,Atlanta,4,4,129,N,30307,19520,18004,16646,99.2,4.6,0,4274,458614,2301,1123,381747,7808,130,1.664959016
1,1,2,Atlanta,3,27,122,Y,30313,11189,9495,11035,98.3,1.1,0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,Atlanta,2,4,163,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,Atlanta,2,93,55,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,3,3,Atlanta,7,16,120,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,2,Atlanta,4,9,135,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,Atlanta,2,45,74,N,30306,22667,22246,21199,100.7,4.4,0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,Atlanta,2,13,45,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,Atlanta,2,19,40,Y,30317,13265,11970,13981,97.1,3.5,0,3777,272815,1736,950,245386,5306,75,1.413494158
2,2,2,Atlanta,4,7,113,Y,30317,13265,11970,13981,97.1,3.5,0,3777,272815,1736,950,245386,5306,75,1.413494158
3,3,4,Atlanta,8,3,140,Y,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,2,3,Atlanta,6,15,150,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
2,2,3,Atlanta,4,108,135,Y,30324,26343,24267,20317,99.1,5.3,0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,2,2,Atlanta,4,12,125,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,1,Atlanta,3,14,79,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,1,Atlanta,2,198,89,Y,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,3,9,Atlanta,12,37,138,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,1,Atlanta,2,28,50,Y,30317,13265,11970,13981,97.1,3.5,0,3777,272815,1736,950,245386,5306,75,1.413494158
4,5,6,Atlanta,12,31,596,Y,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,Atlanta,2,51,37,N,30307,19520,18004,16646,99.2,4.6,0,4274,458614,2301,1123,381747,7808,130,1.664959016
1,1,2,Atlanta,3,11,89,N,30317,13265,11970,13981,97.1,3.5,0,3777,272815,1736,950,245386,5306,75,1.413494158
2,2,3,Atlanta,4,36,145,Y,30313,11189,9495,11035,98.3,1.1,0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,3,3,Atlanta,6,86,149,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,Atlanta,4,25,99,Y,30313,11189,9495,11035,98.3,1.1,0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,1,3,Atlanta,2,32,75,Y,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,2,2,Atlanta,6,30,112,N,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,4,Atlanta,8,9,119,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,Atlanta,4,21,109,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
3,4,5,Atlanta,8,28,290,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,2,Atlanta,4,11,237,Y,30305,23394,22999,21380,100.4,6.4,0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
1,1,2,Atlanta,3,79,93,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
2,4,5,Atlanta,10,18,200,Y,30317,13265,11970,13981,97.1,3.5,0,3777,272815,1736,950,245386,5306,75,1.413494158
1,1,1,Atlanta,2,57,59,Y,30324,26343,24267,20317,99.1,5.3,0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,3,5,Atlanta,11,25,149,Y,30306,22667,22246,21199,100.7,4.4,0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,Atlanta,2,102,85,Y,30306,22667,22246,21199,100.7,4.4,0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,Atlanta,2,8,54,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,2,Atlanta,4,49,150,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,3,Atlanta,4,13,225,Y,30305,23394,22999,21380,100.4,6.4,0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
1,1,1,Atlanta,2,9,79,Y,30307,19520,18004,16646,99.2,4.6,0,4274,458614,2301,1123,381747,7808,130,1.664959016
1,2,2,Atlanta,5,12,85,Y,30318,49983,49736,53229,97.5,20.4,0.2,2454,195566,1626,1053,192009,19993.2,18,0.09003061
2,2,3,Atlanta,8,25,75,N,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,2,Atlanta,4,23,80,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,Atlanta,2,26,65,Y,30317,13265,11970,13981,97.1,3.5,0,3777,272815,1736,950,245386,5306,75,1.413494158
1,1,1,Atlanta,2,217,32,Y,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,3,Atlanta,4,29,76,Y,30313,11189,9495,11035,98.3,1.1,0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,Atlanta,2,9,99,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,Atlanta,4,154,84,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,1,Atlanta,2,4,90,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
3,4,6,Atlanta,8,5,425,N,30307,19520,18004,16646,99.2,4.6,0,4274,458614,2301,1123,381747,7808,130,1.664959016
1,1,1,Atlanta,2,26,89,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,1,Atlanta,2,75,95,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,1,1,Atlanta,2,17,100,Y,30306,22667,22246,21199,100.7,4.4,0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,Atlanta,2,12,38,Y,30317,13265,11970,13981,97.1,3.5,0,3777,272815,1736,950,245386,5306,75,1.413494158
1,1,1,Atlanta,3,28,41,Y,30318,49983,49736,53229,97.5,20.4,0.2,2454,195566,1626,1053,192009,19993.2,18,0.09003061
2,2,2,Atlanta,5,11,179,Y,30306,22667,22246,21199,100.7,4.4,0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,4,5,Atlanta,10,7,400,Y,30308,17280,15413,11796,98,1.6,0,10836,259718,1713,1162,326958,6912,210,3.038194444
1,2,3,Atlanta,5,43,40,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,Atlanta,4,23,110,N,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,2,Atlanta,4,14,90,Y,30324,26343,24267,20317,99.1,5.3,0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,2,2,Atlanta,4,109,125,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,Atlanta,2,11,75,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
3,3,3,Atlanta,6,149,260,Y,30312,22786,19360,20221,98.5,3.4,0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,Atlanta,1,12,65,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,3,3,Atlanta,6,37,299,Y,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,2,Atlanta,3,75,60,Y,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,3,5,Atlanta,10,89,159,N,30306,22667,22246,21199,100.7,4.4,0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,3,5,Atlanta,10,49,179,Y,30306,22667,22246,21199,100.7,4.4,0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,2,6,Atlanta,12,61,79,Y,30309,23359,21845,18739,97.6,3.4,0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,Atlanta,2,29,79,N,30306,22667,22246,21199,100.7,4.4,0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,3,3,Atlanta,6,31,265,Y,30324,26343,24267,20317,99.1,5.3,0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,2,2,Atlanta,4,29,150,Y,30305,23394,22999,21380,100.4,6.4,0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
1,1,1,Boston,2,14,75,Y,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
3,5,10,Boston,16,30,299,N,2120,15541,15181,10842,146.4,0.6,0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
1,1,1,Boston,4,55,100,Y,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
1,1,1,Boston,2,4,36,N,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
2,1,1,Newton,2,17,59,Y,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
2,1,1,Boston,2,143,50,Y,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
1,2,2,Boston,4,6,229,Y,2118,28060,26498,22173,145.9,1.1,0,25578,756291,2898,1117,1616506,11224,34,0.302922309
1,1,3,Boston,6,37,89,Y,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,1,2,Boston,3,20,99,N,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,Boston,2,32,77,Y,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
1,2,5,Boston,8,42,210,Y,2127,36831,31799,29456,136.9,2,0.6,18218,521435,2292,1406,550832,14732.4,37,0.251147131
1,1,2,Brookline,2,79,59,Y,2120,15541,15181,10842,146.4,0.6,0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
1,1,1,Chelsea,2,5,59,Y,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
1,1,1,Brookline,2,64,105,N,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,Boston,2,70,115,N,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
2,1,2,Boston,4,5,140,Y,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,2,Brookline,2,62,41,Y,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,Boston,2,3,159,Y,2116,23333,20628,19682,143.7,0.6,0.1,37015,971946,3281,1734,743791,9333.2,35,0.375005357
1,1,1,Boston,2,4,79,Y,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
2,1,1,Boston,2,11,57,Y,2124,53746,47783,50781,138.5,3,0.1,17899,375149,2193,1261,894880,21498.4,32,0.148848286
1,1,1,Boston,2,111,59,N,2126,29954,25562,27815,137.9,2.1,0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
1,1,1,Boston,2,46,85,N,2118,28060,26498,22173,145.9,1.1,0,25578,756291,2898,1117,1616506,11224,34,0.302922309
1,1,1,Boston,2,36,59,Y,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,2,4,Boston,5,39,42,Y,2126,29954,25562,27815,137.9,2.1,0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
2,3,3,Boston,6,40,124,Y,2124,53746,47783,50781,138.5,3,0.1,17899,375149,2193,1261,894880,21498.4,32,0.148848286
1,1,1,Boston,3,22,178,Y,2113,7602,6915,6401,139.6,0.1,0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,2,2,Boston,6,20,89,N,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,Boston,6,16,199,Y,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
2,1,1,Boston,2,11,65,Y,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,1,1,Boston,2,365,125,N,2113,7602,6915,6401,139.6,0.1,0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,1,3,Brookline,5,40,100,N,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,2,2,Boston,4,7,160,Y,2130,39879,35401,36293,137.8,3.3,0.1,11961,507672,2270,1514,425883,15951.6,39,0.244489581
1,2,3,Boston,6,25,121,Y,2122,24977,23479,24548,139,2,0.6,12274,399012,2036,1379,938124,9990.8,23,0.230211795
1,1,1,Boston,1,6,60,Y,2132,28697,25861,24058,136.5,4.6,0.1,6292,492799,2252,1574,594737,11478.8,30,0.261351361
2,1,2,Boston,2,88,45,Y,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
3,1,1,Boston,2,157,79,N,2109,4072,3771,3428,143.2,0.2,0.1,23454,865506,3437,2462,808477,1628.8,23,1.412082515
1,1,2,Boston,4,16,89,N,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,2,4,Boston,8,48,89,Y,2115,29391,28441,25486,159.6,0.7,0,41501,719553,2523,1530,808477,11756.4,10,0.085060052
1,1,2,Brookline,4,90,139,Y,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,1,1,Cambridge,1,22,95,Y,2163,2611,2582,1191,136.9,0.1,0,26341,357612,2445,2318,808477,1044.4,7,0.670241287
2,1,2,Brookline,4,90,69,Y,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
1,1,1,Boston,1,6,35,N,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,Boston,4,8,189,Y,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,Boston,2,25,89,Y,2115,29391,28441,25486,159.6,0.7,0,41501,719553,2523,1530,808477,11756.4,10,0.085060052
1,1,1,Boston,2,3,35,N,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
1,1,2,Boston,3,7,70,N,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
2,1,1,Boston,2,4,50,Y,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,1,1,Boston,3,22,125,N,2108,4107,3825,3446,143.9,0.1,0,29977,1025555,2971,2062,1116149,1642.8,54,3.287070855
1,1,1,Boston,2,108,175,N,2108,4107,3825,3446,143.9,0.1,0,29977,1025555,2971,2062,1116149,1642.8,54,3.287070855
1,1,2,Boston,3,64,62,N,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
2,1,1,Boston,1,34,40,Y,2131,32924,29826,32527,137,2.6,0,12700,432198,2106,1345,185564,13169.6,71,0.539120398
1,1,2,Boston,2,108,50,Y,2131,32924,29826,32527,137,2.6,0,12700,432198,2106,1345,185564,13169.6,71,0.539120398
1,2,2,Boston,4,67,295,Y,2127,36831,31799,29456,136.9,2,0.6,18218,521435,2292,1406,550832,14732.4,37,0.251147131
3,4,4,Boston,8,36,275,N,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,Boston,3,32,150,Y,2199,1278,1146,1005,169.2,0.1,0,22222,2219817,3437,3152,808477,511.2,31,6.064162754
1,1,1,Brookline,2,7,49,N,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,2,4,Boston,8,9,75,Y,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,Boston,2,13,95,Y,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
1,1,1,Boston,2,7,120,Y,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
2,2,2,Boston,4,15,169,N,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,Boston,2,36,39,N,2122,24977,23479,24548,139,2,0.6,12274,399012,2036,1379,938124,9990.8,23,0.230211795
1,1,1,Newton,2,11,65,Y,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
1,1,1,Boston,2,155,89,Y,2116,23333,20628,19682,143.7,0.6,0.1,37015,971946,3281,1734,743791,9333.2,35,0.375005357
1,2,2,Boston,4,3,99,Y,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
2,1,2,Dorchester,3,382,42,Y,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
1,1,1,Boston,2,10,125,Y,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
2,2,2,Boston,4,23,179,N,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,2,Boston,2,3,55,N,2120,15541,15181,10842,146.4,0.6,0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
1,1,1,East Point,2,49,79,Y,2126,29954,25562,27815,137.9,2.1,0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
1,1,1,Boston,2,26,99,N,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,Boston,2,13,90,N,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,Boston,2,97,150,N,2116,23333,20628,19682,143.7,0.6,0.1,37015,971946,3281,1734,743791,9333.2,35,0.375005357
2,2,2,Boston,6,15,299,Y,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,Boston,2,4,54,Y,2126,29954,25562,27815,137.9,2.1,0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
1,1,1,Boston,2,220,119,Y,2110,2154,1733,1428,143.8,0.2,0.1,11628,882044,3578,2656,1502272,861.6,14,1.624883937
1,1,2,Boston,5,51,65,Y,2132,28697,25861,24058,136.5,4.6,0.1,6292,492799,2252,1574,594737,11478.8,30,0.261351361
1,1,1,Boston,4,20,200,Y,2115,29391,28441,25486,159.6,0.7,0,41501,719553,2523,1530,808477,11756.4,10,0.085060052
1,1,1,Brookline,1,9,50,N,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,1,1,Boston,2,92,149,N,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,Boston,2,6,40,Y,2130,39879,35401,36293,137.8,3.3,0.1,11961,507672,2270,1514,425883,15951.6,39,0.244489581
1,1,1,Boston,2,126,65,N,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
1,1,1,Boston,2,4,55,Y,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,Brookline,2,34,59,N,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,Newton,2,3,50,Y,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
1,1,1,Brookline,2,40,115,Y,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,3,4,Boston,6,73,110,Y,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
1,1,1,Boston,3,41,78,N,2113,7602,6915,6401,139.6,0.1,0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,1,2,Boston,4,66,125,Y,2120,15541,15181,10842,146.4,0.6,0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
2,1,2,Boston,4,3,49,Y,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
1,1,2,Boston,3,136,71,N,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,Cambridge,1,6,71,N,2132,28697,25861,24058,136.5,4.6,0.1,6292,492799,2252,1574,594737,11478.8,30,0.261351361
1,1,1,Brookline,2,33,69,N,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,Boston,2,46,90,Y,2199,1278,1146,1005,169.2,0.1,0,22222,2219817,3437,3152,808477,511.2,31,6.064162754
1,1,1,Boston,2,15,129,Y,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,Boston,2,3,58,N,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
1,1,1,Boston,2,87,100,Y,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
1,1,1,Newton,1,22,40,N,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
2,2,2,Boston,6,3,145,N,2122,24977,23479,24548,139,2,0.6,12274,399012,2036,1379,938124,9990.8,23,0.230211795
1,1,3,Boston,3,3,195,Y,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,2,Boston,4,36,79,Y,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,Boston,2,24,75,Y,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
2,3,4,Boston,7,8,285,Y,2131,32924,29826,32527,137,2.6,0,12700,432198,2106,1345,185564,13169.6,71,0.539120398
1,1,1,Boston,2,37,105,N,2116,23333,20628,19682,143.7,0.6,0.1,37015,971946,3281,1734,743791,9333.2,35,0.375005357
2,2,2,Boston,4,4,149,N,2111,7672,7383,5138,156.2,0.3,0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,Boston,1,89,75,N,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,Boston,2,7,69,Y,2131,32924,29826,32527,137,2.6,0,12700,432198,2106,1345,185564,13169.6,71,0.539120398
1,2,2,Boston,5,43,40,Y,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748,96,0.512054619
1,1,3,Boston,6,7,110,Y,2113,7602,6915,6401,139.6,0.1,0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,1,1,Boston,2,6,100,Y,2130,39879,35401,36293,137.8,3.3,0.1,11961,507672,2270,1514,425883,15951.6,39,0.244489581
1,1,1,Newton,1,146,77,Y,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
1,1,2,Boston,2,25,70,Y,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
1,1,1,Boston,2,15,113,Y,2109,4072,3771,3428,143.2,0.2,0.1,23454,865506,3437,2462,808477,1628.8,23,1.412082515
1,1,1,Boston,2,14,53,Y,2120,15541,15181,10842,146.4,0.6,0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
1,1,1,Boston,1,13,50,N,2126,29954,25562,27815,137.9,2.1,0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
1,1,2,Brookline,4,13,100,N,2134,17850,21503,21389,144.3,1.3,0,13458,486584,2254,1654,361746,7140,144,2.016806723
1,1,1,Newton,2,76,76,N,2132,28697,25861,24058,136.5,4.6,0.1,6292,492799,2252,1574,594737,11478.8,30,0.261351361
1,1,2,Boston,3,19,99,Y,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
