Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,latitude,longitude,zipcode,pop2016,pop2010,pop2000,cost_living_index (US avg. = 100),land_area (sq.mi.),water_area (sq.mi.),pop_density (people per mile),number of males,number of females,prop taxes paid 2016,median taxes (with mortgage,median taxes (no mortgage),median house value,median houshold income,median monthly owner costs (with mortgage),median monthly owner costs (no mortgage),median gross rent,median asking price for vacant for-sale home/condo,unemployment (%),Number of Homes,Count of Abnb,Density of Abnb (%),Average Abnb Price (by zipcode),Average NumReviews (by zipcode),Average Rating (by zipcode),Average Number of Bathrooms (by zipcode),Average Number of Bedrooms (by zipcode),Average Number of Beds (by zipcode),Average Number of Guests (by zipcode)
1,1,1,Atlanta,6,12,75,Y,33.80433,-84.40059,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,2,2,Atlanta,4,10,45,Y,33.7864,-84.34718,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,1,Boston,2,4,54,Y,42.27156,-71.10681,2126,29954,25562,27815,137.9,2.1,0.0,14387,14402,15551,0.6,1928,1768,339854,49889,1854,549,1278,584205,9.3,11981.6,24,0.200307138,70.625,24.11764706,4.866666667,1.083333333,1.458333333,1.791666667,1.791666667
1,1,1,Atlanta,4,4,235,Y,33.78411,-84.38507,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,6,75,Y,33.74635,-84.33436,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
2,2,5,Atlanta,6,87,50,Y,33.76396,-84.39159,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,1,Atlanta,4,82,59,Y,33.76339,-84.38812,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,1,Atlanta,2,3,60,N,33.75737,-84.34309,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,1,Atlanta,3,5,75,Y,33.76767,-84.38347,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
3,3,5,Atlanta,10,15,239,Y,33.79056,-84.39313,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,3,79,Y,33.78607,-84.35641,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,1,Boston,2,4,36,N,42.34769,-71.13421,2134,17850,21503,21389,144.3,1.3,0.0,13458,9350,8499,0.8,3585,4385,486584,49455,2254,810,1654,361746,4.2,7140.0,144,2.016806723,96.76223776,38.38888889,4.779166667,1.244755245,1.508474576,1.777777778,1.777777778
1,1,1,Atlanta,4,10,63,Y,33.78251,-84.40743,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
2,1,1,Atlanta,3,88,71,Y,33.76607,-84.40524,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
2,2,2,Atlanta,4,11,120,N,33.82298,-84.37094,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,2,2,Atlanta,5,14,193,Y,33.77526,-84.37467,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
2,1,3,Atlanta,2,13,75,N,33.73734,-84.34278,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,1,1,Decatur,2,4,35,Y,33.75413,-84.2512,30032,49422,47222,59912,95.0,13.6,0.0,3624,24011,25411,0.8,896,729,99004,36574,1122,391,919,124282,13.1,19768.8,2,0.010116952,40.0,40.0,5.0,1.0,1.0,1.0,1.0
1,1,2,Roslindale,2,108,50,Y,42.28588,-71.12491,2131,32924,29826,32527,137.0,2.6,0.0,12700,15251,17672,0.7,2929,2865,432198,71503,2106,620,1345,185564,5.3,13169.6,71,0.539120398,105.5294118,34.98214286,4.896226415,1.3,1.594202899,2.14084507,2.14084507
3,4,6,Atlanta,8,5,425,N,33.757,-84.34039,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,3,4,Atlanta,5,58,153,Y,33.72546,-84.35938,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,1,2,Atlanta,4,33,70,Y,33.77694,-84.36842,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,2,Atlanta,4,21,79,Y,33.78722,-84.40037,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,3,5,55,Y,33.72396,-84.38092,30315,34193,33857,40288,96.4,11.3,0.0,3022,17307,16885,0.7,1085,523,101446,24647,1177,329,824,156424,14.0,13677.2,15,0.10967157,80.6,17.75,4.75,1.533333333,1.733333333,2.333333333,2.333333333
1,1,2,Atlanta,4,6,85,Y,33.75745,-84.36973,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Boston,3,41,78,N,42.365,-71.05588,2113,7602,6915,6401,139.6,0.1,0.0,75487,3801,3800,0.9,4905,6026,575265,89666,2543,875,1837,808477,1.5,3040.8,71,2.334911865,153.4929577,84.75362319,4.710144928,1.112676056,1.712121212,2.281690141,2.281690141
1,1,1,Atlanta,2,44,50,Y,33.73253,-84.38297,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,3,Atlanta,4,5,49,N,33.77266,-84.37163,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,2,Atlanta,4,30,69,Y,33.72919,-84.36861,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,2,4,85,Y,33.81673,-84.35038,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
2,3,4,Atlanta,8,47,104,Y,33.75188,-84.33997,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,2,1,Atlanta,2,7,84,Y,33.79278,-84.35256,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
2,2,2,Atlanta,5,13,145,Y,33.76072,-84.3304,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,2,3,Atlanta,6,6,147,N,33.73268,-84.37281,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,2,2,Atlanta,4,111,70,Y,33.78417,-84.40536,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
2,2,2,Atlanta,5,5,119,N,33.79343,-84.36418,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,1,Atlanta,2,6,85,N,33.82173,-84.36292,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
2,2,3,Decatur,6,18,200,Y,33.75473,-84.30642,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
1,1,1,Atlanta,2,35,79,Y,33.76717,-84.36911,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,2,2,Atlanta,4,16,100,Y,33.75654,-84.36116,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,3,Boston,6,37,89,Y,42.34984,-71.13973,2134,17850,21503,21389,144.3,1.3,0.0,13458,9350,8499,0.8,3585,4385,486584,49455,2254,810,1654,361746,4.2,7140.0,144,2.016806723,96.76223776,38.38888889,4.779166667,1.244755245,1.508474576,1.777777778,1.777777778
1,1,1,Atlanta,2,130,35,N,33.76817,-84.34268,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,2,2,Atlanta,4,55,60,N,33.77405,-84.37666,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,2,Atlanta,3,13,93,Y,33.77728,-84.35392,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,2,Atlanta,2,86,80,Y,33.7838,-84.39761,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,5,77,Y,33.79692,-84.40741,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,14,40,N,33.66844,-84.44778,30344,33974,31776,36753,94.9,12.1,0.0,2809,15901,18072,0.8,977,610,97672,39024,1196,417,967,125750,12.4,13589.6,2,0.014717137,104.0,10.5,4.5,1.5,2.5,4.0,4.0
2,2,3,Atlanta,6,45,63,N,33.76563,-84.40585,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,2,Atlanta,3,59,88,Y,33.76541,-84.33957,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,2,Atlanta,3,72,85,Y,33.77021,-84.38048,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
2,2,2,Atlanta,4,4,215,Y,33.78504,-84.36891,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,2,Atlanta,4,49,63,Y,33.77531,-84.37813,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,2,9,189,Y,33.77184,-84.36647,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,1,10,49,N,33.77897,-84.36915,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
2,1,1,Atlanta,2,67,65,Y,33.75199,-84.33362,30317,13265,11970,13981,97.1,3.5,0.0,3777,6269,6995,1.0,3071,1381,272815,63369,1736,457,950,245386,6.1,5306.0,75,1.413494158,104.7432432,35.28070175,4.944444444,1.459459459,1.845070423,2.146666667,2.146666667
1,1,1,Atlanta,2,154,67,N,33.76145,-84.387,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,2,Atlanta,3,185,55,Y,33.74231,-84.33843,30316,32108,31110,32495,96.6,12.5,0.1,2565,15541,16566,0.9,2037,1012,203224,57770,1520,422,1079,259826,6.2,12843.2,53,0.41266974,115.5471698,51.33333333,4.860465116,1.396226415,1.62,2.056603774,2.056603774
1,1,1,Atlanta,2,25,109,Y,33.76181,-84.38758,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,2,Atlanta,4,25,78,N,33.78163,-84.41523,30318,49983,49736,53229,97.5,20.4,0.2,2454,26858,23126,0.9,2681,704,195566,45817,1626,393,1053,192009,7.5,19993.2,18,0.09003061,108.0555556,16.38461538,4.791666667,1.111111111,1.4375,1.777777778,1.777777778
1,1,1,Atlanta,4,20,64,N,33.76303,-84.38683,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,1,1,Atlanta,2,217,48,Y,33.77692,-84.37905,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
2,2,2,Atlanta,6,9,154,Y,33.79161,-84.39629,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
4,3,4,Atlanta,6,6,400,N,33.77477,-84.34958,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,2,Atlanta,4,9,45,N,33.82047,-84.37334,30305,23394,22999,21380,100.4,6.4,0.0,3635,11153,12241,1.2,6415,6966,549848,91147,2733,1220,1237,789677,2.3,9357.6,26,0.277849021,139.1538462,19.93333333,4.9,1.384615385,1.769230769,1.807692308,1.807692308
1,1,1,Atlanta,2,45,74,N,33.7755,-84.35399,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,1,2,Atlanta,4,44,73,Y,33.76152,-84.38882,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
1,2,3,Atlanta,6,38,147,N,33.81156,-84.34329,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,2,3,Atlanta,5,43,40,Y,33.73038,-84.38276,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,1,Atlanta,2,122,45,N,33.80941,-84.38915,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,28,89,Y,33.80264,-84.37099,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta#3,2,15,90,Y,33.78075,-84.37969,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,2,3,90,N,33.79038,-84.39988,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,2,Atlanta,3,27,46,N,33.73481,-84.36826,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1,1,2,Atlanta,4,11,108,Y,33.79065,-84.39379,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
2,1,1,Atlanta,2,3,65,Y,33.75962,-84.33774,30307,19520,18004,16646,99.2,4.6,0.0,4274,9748,9771,1.1,5331,4864,458614,83765,2301,809,1123,381747,3.1,7808.0,130,1.664959016,119.9147287,44.06315789,4.892857143,1.292307692,1.603305785,1.953846154,1.953846154
1,1,1,Atlanta,3,15,175,N,33.77645,-84.37747,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Atlanta,2,7,64,Y,33.80253,-84.38895,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,87,65,Y,33.7449,-84.37635,30312,22786,19360,20221,98.5,3.4,0.0,6796,10824,11961,1.0,2455,1388,234413,44854,1656,502,1017,445032,6.4,9114.4,200,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
2,5,5,Atlanta,10,10,500,Y,33.77791,-84.3711,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,2,Atlanta,5,4,79,Y,33.82813,-84.36344,30324,26343,24267,20317,99.1,5.3,0.0,5006,13630,12713,1.1,3915,3198,335525,66294,2081,684,1225,212039,4.2,10537.2,96,0.911057966,103.6736842,21.16923077,4.847457627,1.28125,1.47311828,1.6875,1.6875
1,1,1,Atlanta,3,14,79,Y,33.76516,-84.3632,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
2,3,3,Atlanta,8,33,213,Y,33.80677,-84.41006,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,1,3,30,N,33.80392,-84.33788,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
1,2,2,Atlanta,4,19,145,Y,33.77775,-84.37032,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,2,Atlanta,3,8,69,N,33.77577,-84.35411,30306,22667,22246,21199,100.7,4.4,0.0,5164,11446,11221,1.2,7148,6001,602236,94021,2787,796,1194,454084,2.3,9066.8,112,1.235275952,138.4594595,29.6,4.872093023,1.339285714,1.704081633,1.982142857,1.982142857
2,3,4,Atlanta,6,23,250,Y,33.76633,-84.37295,30308,17280,15413,11796,98.0,1.6,0.0,10836,10075,7205,1.2,3155,2380,259718,59088,1713,665,1162,326958,4.6,6912.0,210,3.038194444,141.4285714,36.27329193,4.880794702,1.285714286,1.494680851,1.933333333,1.933333333
1,1,1,Milton,2,49,79,Y,42.25377,-71.10011,2126,29954,25562,27815,137.9,2.1,0.0,14387,14402,15551,0.6,1928,1768,339854,49889,1854,549,1278,584205,9.3,11981.6,24,0.200307138,70.625,24.11764706,4.866666667,1.083333333,1.458333333,1.791666667,1.791666667
1,1,4,Atlanta,6,6,99,Y,33.78872,-84.38007,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
1,1,1,Atlanta,2,4,90,Y,33.78505,-84.40186,30309,23359,21845,18739,97.6,3.4,0.0,6834,12109,11249,1.1,3363,4348,310330,81549,1959,821,1243,346940,2.4,9343.6,190,2.033477461,131.0585106,28.44444444,4.881679389,1.326315789,1.580838323,1.968421053,1.968421053
2,2,4,Atlanta,6,4,149,Y,33.7618,-84.38835,30313,11189,9495,11035,98.3,1.1,0.0,10062,7009,4180,0.9,1977,2122,229085,43876,1867,843,965,607748,15.1,4475.6,79,1.765126463,97.50649351,54.40277778,4.781690141,1.164556962,1.2,1.936708861,1.936708861
2,2,2,Atlanta,4,5,229,Y,33.82142,-84.3886,30305,23394,22999,21380,100.4,6.4,0.0,3635,11153,12241,1.2,6415,6966,549848,91147,2733,1220,1237,789677,2.3,9357.6,26,0.277849021,139.1538462,19.93333333,4.9,1.384615385,1.769230769,1.807692308,1.807692308
