Bathrooms,Bedrooms,Beds,LocationName,NumGuests,NumReviews,Price,Rating,zipcode,pop2016,pop2010,pop2000,cost_living_index_US_avg__100,land_area_sqmi,water_area_sqmi,pop_density_people_per_mile,median_house_value,median_monthly_owner_costs_with_mortgage,median_gross_rent,median_asking_price_for_vacant_for-sale_homecondo,Number_of_Homes,Count_of_Abnb,Density_of_Abnb
3,3,4,0,8,3,140,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,2,3,0,6,15,150,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,2,3,0,4,108,135,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,2,2,0,4,12,125,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,3,14,79,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,198,89,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,3,9,0,12,37,138,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,28,50,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
4,5,6,0,12,31,596,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,1,0,2,51,37,0,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,2,0,3,11,89,0,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
2,2,3,0,4,36,145,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,3,3,0,6,86,149,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,4,25,99,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
2,1,3,0,2,32,75,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,2,2,0,6,30,112,0,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,4,0,8,9,119,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,4,21,109,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
3,4,5,0,8,28,290,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
2,2,2,0,4,11,237,1,30305,23394,22999,21380,100.4,6.4,0.0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
1,1,2,0,3,79,93,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
2,4,5,0,10,18,200,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,57,59,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,3,5,0,11,25,149,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,102,85,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,8,54,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,4,49,150,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,2,3,0,4,13,225,1,30305,23394,22999,21380,100.4,6.4,0.0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
1,1,1,0,2,9,79,1,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,2,2,0,5,12,85,1,30318,49983,49736,53229,97.5,20.4,0.2,2454,195566,1626,1053,192009,19993.2,18,0.09003061
2,2,3,0,8,25,75,0,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,2,0,4,23,80,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,2,0,2,26,65,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,2,217,32,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,3,0,4,29,76,1,30313,11189,9495,11035,98.3,1.1,0.0,10062,229085,1867,965,607748,4475.6,79,1.765126463
1,1,1,0,2,9,99,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,4,154,84,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,4,90,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
3,4,6,0,8,5,425,0,30307,19520,18004,16646,99.2,4.6,0.0,4274,458614,2301,1123,381747,7808.0,130,1.664959016
1,1,1,0,2,26,89,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,75,95,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,1,1,0,2,17,100,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,1,1,0,2,12,38,1,30317,13265,11970,13981,97.1,3.5,0.0,3777,272815,1736,950,245386,5306.0,75,1.413494158
1,1,1,0,3,28,41,1,30318,49983,49736,53229,97.5,20.4,0.2,2454,195566,1626,1053,192009,19993.2,18,0.09003061
2,2,2,0,5,11,179,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,4,5,0,10,7,400,1,30308,17280,15413,11796,98.0,1.6,0.0,10836,259718,1713,1162,326958,6912.0,210,3.038194444
1,2,3,0,5,43,40,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,2,0,4,23,110,0,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,2,2,0,4,14,90,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
2,2,2,0,4,109,125,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,11,75,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
3,3,3,0,6,149,260,1,30312,22786,19360,20221,98.5,3.4,0.0,6796,234413,1656,1017,445032,9114.4,200,2.194329852
1,1,1,0,1,12,65,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
2,3,3,0,6,37,299,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
1,1,2,0,3,75,60,1,30316,32108,31110,32495,96.6,12.5,0.1,2565,203224,1520,1079,259826,12843.2,53,0.41266974
2,3,5,0,10,89,159,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,3,5,0,10,49,179,1,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
1,2,6,0,12,61,79,1,30309,23359,21845,18739,97.6,3.4,0.0,6834,310330,1959,1243,346940,9343.6,190,2.033477461
1,1,1,0,2,29,79,0,30306,22667,22246,21199,100.7,4.4,0.0,5164,602236,2787,1194,454084,9066.8,112,1.235275952
2,3,3,0,6,31,265,1,30324,26343,24267,20317,99.1,5.3,0.0,5006,335525,2081,1225,212039,10537.2,96,0.911057966
1,2,2,0,4,29,150,1,30305,23394,22999,21380,100.4,6.4,0.0,3635,549848,2733,1237,789677,9357.6,26,0.277849021
1,1,1,1,2,14,75,1,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
3,5,10,1,16,30,299,0,2120,15541,15181,10842,146.4,0.6,0.0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
1,1,1,1,4,55,100,1,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
1,1,1,1,2,4,36,0,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
2,1,1,8,2,17,59,1,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
2,1,1,1,2,143,50,1,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
1,2,2,1,4,6,229,1,2118,28060,26498,22173,145.9,1.1,0.0,25578,756291,2898,1117,1616506,11224.0,34,0.302922309
1,1,3,1,6,37,89,1,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,1,2,1,3,20,99,0,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,1,2,32,77,1,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
1,2,5,1,8,42,210,1,2127,36831,31799,29456,136.9,2.0,0.6,18218,521435,2292,1406,550832,14732.4,37,0.251147131
1,1,2,2,2,79,59,1,2120,15541,15181,10842,146.4,0.6,0.0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
1,1,1,4,2,5,59,1,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
1,1,1,2,2,64,105,0,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,1,2,70,115,0,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
2,1,2,1,4,5,140,1,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,2,2,2,62,41,1,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,1,2,3,159,1,2116,23333,20628,19682,143.7,0.6,0.1,37015,971946,3281,1734,743791,9333.2,35,0.375005357
1,1,1,1,2,4,79,1,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
2,1,1,1,2,11,57,1,2124,53746,47783,50781,138.5,3.0,0.1,17899,375149,2193,1261,894880,21498.4,32,0.148848286
1,1,1,1,2,111,59,0,2126,29954,25562,27815,137.9,2.1,0.0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
1,1,1,1,2,46,85,0,2118,28060,26498,22173,145.9,1.1,0.0,25578,756291,2898,1117,1616506,11224.0,34,0.302922309
1,1,1,1,2,36,59,1,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,2,4,1,5,39,42,1,2126,29954,25562,27815,137.9,2.1,0.0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
2,3,3,1,6,40,124,1,2124,53746,47783,50781,138.5,3.0,0.1,17899,375149,2193,1261,894880,21498.4,32,0.148848286
1,1,1,1,3,22,178,1,2113,7602,6915,6401,139.6,0.1,0.0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,2,2,1,6,20,89,0,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,1,6,16,199,1,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
2,1,1,1,2,11,65,1,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,1,1,1,2,365,125,0,2113,7602,6915,6401,139.6,0.1,0.0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,1,3,2,5,40,100,0,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,2,2,1,4,7,160,1,2130,39879,35401,36293,137.8,3.3,0.1,11961,507672,2270,1514,425883,15951.6,39,0.244489581
1,2,3,1,6,25,121,1,2122,24977,23479,24548,139.0,2.0,0.6,12274,399012,2036,1379,938124,9990.8,23,0.230211795
1,1,1,1,1,6,60,1,2132,28697,25861,24058,136.5,4.6,0.1,6292,492799,2252,1574,594737,11478.8,30,0.261351361
2,1,2,1,2,88,45,1,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
3,1,1,1,2,157,79,0,2109,4072,3771,3428,143.2,0.2,0.1,23454,865506,3437,2462,808477,1628.8,23,1.412082515
1,1,2,1,4,16,89,0,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,2,4,1,8,48,89,1,2115,29391,28441,25486,159.6,0.7,0.0,41501,719553,2523,1530,808477,11756.4,10,0.085060052
1,1,2,2,4,90,139,1,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,1,1,3,1,22,95,1,2163,2611,2582,1191,136.9,0.1,0.0,26341,357612,2445,2318,808477,1044.4,7,0.670241287
2,1,2,2,4,90,69,1,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
1,1,1,1,1,6,35,0,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,1,4,8,189,1,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,1,2,25,89,1,2115,29391,28441,25486,159.6,0.7,0.0,41501,719553,2523,1530,808477,11756.4,10,0.085060052
1,1,1,1,2,3,35,0,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
1,1,2,1,3,7,70,0,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
2,1,1,1,2,4,50,1,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,1,1,1,3,22,125,0,2108,4107,3825,3446,143.9,0.1,0.0,29977,1025555,2971,2062,1116149,1642.8,54,3.287070855
1,1,1,1,2,108,175,0,2108,4107,3825,3446,143.9,0.1,0.0,29977,1025555,2971,2062,1116149,1642.8,54,3.287070855
1,1,2,1,3,64,62,0,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
2,1,1,1,1,34,40,1,2131,32924,29826,32527,137.0,2.6,0.0,12700,432198,2106,1345,185564,13169.6,71,0.539120398
1,1,2,1,2,108,50,1,2131,32924,29826,32527,137.0,2.6,0.0,12700,432198,2106,1345,185564,13169.6,71,0.539120398
1,2,2,1,4,67,295,1,2127,36831,31799,29456,136.9,2.0,0.6,18218,521435,2292,1406,550832,14732.4,37,0.251147131
3,4,4,1,8,36,275,0,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,1,3,32,150,1,2199,1278,1146,1005,169.2,0.1,0.0,22222,2219817,3437,3152,808477,511.2,31,6.064162754
1,1,1,2,2,7,49,0,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,2,4,1,8,9,75,1,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,1,2,13,95,1,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
1,1,1,1,2,7,120,1,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
2,2,2,1,4,15,169,0,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,1,2,36,39,0,2122,24977,23479,24548,139.0,2.0,0.6,12274,399012,2036,1379,938124,9990.8,23,0.230211795
1,1,1,8,2,11,65,1,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
1,1,1,1,2,155,89,1,2116,23333,20628,19682,143.7,0.6,0.1,37015,971946,3281,1734,743791,9333.2,35,0.375005357
1,2,2,1,4,3,99,1,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
2,1,2,6,3,382,42,1,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
1,1,1,1,2,10,125,1,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
2,2,2,1,4,23,179,0,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,2,1,2,3,55,0,2120,15541,15181,10842,146.4,0.6,0.0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
1,1,1,7,2,49,79,1,2126,29954,25562,27815,137.9,2.1,0.0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
1,1,1,1,2,26,99,0,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,1,2,13,90,0,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,1,2,97,150,0,2116,23333,20628,19682,143.7,0.6,0.1,37015,971946,3281,1734,743791,9333.2,35,0.375005357
2,2,2,1,6,15,299,1,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,1,2,4,54,1,2126,29954,25562,27815,137.9,2.1,0.0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
1,1,1,1,2,220,119,1,2110,2154,1733,1428,143.8,0.2,0.1,11628,882044,3578,2656,1502272,861.6,14,1.624883937
1,1,2,1,5,51,65,1,2132,28697,25861,24058,136.5,4.6,0.1,6292,492799,2252,1574,594737,11478.8,30,0.261351361
1,1,1,1,4,20,200,1,2115,29391,28441,25486,159.6,0.7,0.0,41501,719553,2523,1530,808477,11756.4,10,0.085060052
1,1,1,2,1,9,50,0,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,1,1,1,2,92,149,0,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,1,2,6,40,1,2130,39879,35401,36293,137.8,3.3,0.1,11961,507672,2270,1514,425883,15951.6,39,0.244489581
1,1,1,1,2,126,65,0,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
1,1,1,1,2,4,55,1,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,2,2,34,59,0,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,8,2,3,50,1,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
1,1,1,2,2,40,115,1,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,3,4,1,6,73,110,1,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
1,1,1,1,3,41,78,0,2113,7602,6915,6401,139.6,0.1,0.0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,1,2,1,4,66,125,1,2120,15541,15181,10842,146.4,0.6,0.0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
2,1,2,1,4,3,49,1,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
1,1,2,1,3,136,71,0,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,3,1,6,71,0,2132,28697,25861,24058,136.5,4.6,0.1,6292,492799,2252,1574,594737,11478.8,30,0.261351361
1,1,1,2,2,33,69,0,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
1,1,1,1,2,46,90,1,2199,1278,1146,1005,169.2,0.1,0.0,22222,2219817,3437,3152,808477,511.2,31,6.064162754
1,1,1,1,2,15,129,1,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,1,2,3,58,0,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
1,1,1,1,2,87,100,1,2125,36874,33295,33618,139.2,2.1,0.3,17289,397125,2062,1257,1002069,14749.6,47,0.318652709
1,1,1,8,1,22,40,0,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
2,2,2,1,6,3,145,0,2122,24977,23479,24548,139.0,2.0,0.6,12274,399012,2036,1379,938124,9990.8,23,0.230211795
1,1,3,1,3,3,195,1,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,2,1,4,36,79,1,2136,32217,28488,28392,135.7,4.6,0.1,7019,378035,1997,1112,1207546,12886.8,22,0.170717323
1,1,1,1,2,24,75,1,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
2,3,4,1,7,8,285,1,2131,32924,29826,32527,137.0,2.6,0.0,12700,432198,2106,1345,185564,13169.6,71,0.539120398
1,1,1,1,2,37,105,0,2116,23333,20628,19682,143.7,0.6,0.1,37015,971946,3281,1734,743791,9333.2,35,0.375005357
2,2,2,1,4,4,149,0,2111,7672,7383,5138,156.2,0.3,0.0,28413,740975,2978,1363,808477,3068.8,84,2.737226277
1,1,1,1,1,89,75,0,2114,13187,11999,10868,142.7,0.4,0.1,29396,700019,2900,2083,808477,5274.8,55,1.042693562
1,1,1,1,2,7,69,1,2131,32924,29826,32527,137.0,2.6,0.0,12700,432198,2106,1345,185564,13169.6,71,0.539120398
1,2,2,1,5,43,40,1,2128,46870,40508,38413,137.7,4.8,1.1,9664,368711,2035,1235,443373,18748.0,96,0.512054619
1,1,3,1,6,7,110,1,2113,7602,6915,6401,139.6,0.1,0.0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,1,1,1,2,6,100,1,2130,39879,35401,36293,137.8,3.3,0.1,11961,507672,2270,1514,425883,15951.6,39,0.244489581
1,1,1,8,1,146,77,1,2467,22364,22491,11078,141.7,4.9,0.1,4590,798468,2905,2099,1970803,8945.6,93,1.039617242
1,1,2,1,2,25,70,1,2135,41094,42780,43887,141.5,2.6,0.2,15597,483587,2215,1655,646082,16437.6,137,0.833455006
1,1,1,1,2,15,113,1,2109,4072,3771,3428,143.2,0.2,0.1,23454,865506,3437,2462,808477,1628.8,23,1.412082515
1,1,1,1,2,14,53,1,2120,15541,15181,10842,146.4,0.6,0.0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
1,1,1,1,1,13,50,0,2126,29954,25562,27815,137.9,2.1,0.0,14387,339854,1854,1278,584205,11981.6,24,0.200307138
1,1,2,2,4,13,100,0,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,1,1,8,2,76,76,0,2132,28697,25861,24058,136.5,4.6,0.1,6292,492799,2252,1574,594737,11478.8,30,0.261351361
1,1,2,1,3,19,99,1,2215,25052,26125,21963,147.8,0.8,0.1,32786,492244,2456,1747,1063516,10020.8,53,0.528899888
2,3,3,1,8,79,145,0,2113,7602,6915,6401,139.6,0.1,0.0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,1,2,1,4,93,175,0,2108,4107,3825,3446,143.9,0.1,0.0,29977,1025555,2971,2062,1116149,1642.8,54,3.287070855
1,3,4,1,6,113,117,0,2113,7602,6915,6401,139.6,0.1,0.0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
2,1,1,1,2,102,30,0,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,2,2,1,4,28,178,0,2108,4107,3825,3446,143.9,0.1,0.0,29977,1025555,2971,2062,1116149,1642.8,54,3.287070855
1,1,3,1,5,11,158,1,2113,7602,6915,6401,139.6,0.1,0.0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
2,2,3,1,5,6,251,0,2120,15541,15181,10842,146.4,0.6,0.0,25036,391909,1725,1011,808477,6216.4,54,0.86866997
1,1,2,1,5,6,119,1,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,1,1,1,2,71,173,1,2113,7602,6915,6401,139.6,0.1,0.0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
1,2,3,2,3,22,112,1,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
1,1,1,1,2,7,70,0,2134,17850,21503,21389,144.3,1.3,0.0,13458,486584,2254,1654,361746,7140.0,144,2.016806723
2,4,4,1,12,46,356,0,2113,7602,6915,6401,139.6,0.1,0.0,75487,575265,2543,1837,808477,3040.8,71,2.334911865
